State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Haryana,,,,,
Barley,,,,,
, 2018-19,Rabi       ,817,1228,1.50
 30.FATEHPUR, 1997-98,Rabi       ,1780,1769,0.99
, 1998-99,Rabi       ,2029,2220,1.09
, 2000-01,Rabi       ,2062,2264,1.10
, 2001-02,Rabi       ,1853,1929,1.04
, 2002-03,Rabi       ,1757,1712,0.97
, 2003-04,Rabi       ,1778,1923,1.08
, 2008-09,Rabi       ,1561,1284,0.82
, 2009-10,Rabi       ,1499,1228,0.82
, 2010-11,Rabi       ,1576,1424,0.90
, 2011-12,Rabi       ,1673,1970,1.18
, 2012-13,Rabi       ,1463,1565,1.07
, 2013-14,Rabi       ,1396,1480,1.06
, 2014-15,Rabi       ,2481,1813,0.73
, 2015-16,Rabi       ,1268,1209,0.95
, 2016-17,Rabi       ,1625,2337,1.44
, 2017-18,Rabi       ,1573,2048,1.30
, 2018-19,Rabi       ,1467,1442,0.98
 31.FIROZABAD, 1997-98,Rabi       ,2339,3742,1.60
, 1998-99,Rabi       ,3622,4955,1.37
, 2000-01,Rabi       ,1569,2992,1.91
, 2001-02,Rabi       ,1780,2531,1.42
, 2002-03,Rabi       ,1610,2682,1.67
, 2003-04,Rabi       ,1463,3052,2.09
, 2008-09,Rabi       ,572,691,1.21
, 2009-10,Rabi       ,719,923,1.28
, 2010-11,Rabi       ,587,1401,2.39
, 2011-12,Rabi       ,254,420,1.65
, 2012-13,Rabi       ,335,692,2.07
, 2013-14,Rabi       ,335,733,2.19
, 2014-15,Rabi       ,336,150,0.45
, 2015-16,Rabi       ,316,315,1.00
, 2016-17,Rabi       ,468,1318,2.82
, 2017-18,Rabi       ,263,611,2.32
, 2018-19,Rabi       ,501,811,1.62
 32.GAUTAM BUDDHA NAGAR, 1997-98,Rabi       ,408,530,1.30
, 1998-99,Rabi       ,445,456,1.02
, 2000-01,Rabi       ,197,204,1.04
, 2001-02,Rabi       ,189,229,1.21
, 2002-03,Rabi       ,203,249,1.23
, 2003-04,Rabi       ,99,136,1.37
, 2008-09,Rabi       ,74,90,1.22
, 2009-10,Rabi       ,62,79,1.27
, 2010-11,Rabi       ,19,22,1.16
, 2011-12,Rabi       ,61,87,1.43
, 2012-13,Rabi       ,84,125,1.49
, 2013-14,Rabi       ,59,59,1.00
, 2014-15,Rabi       ,41,31,0.76
, 2015-16,Rabi       ,21,21,1.00
, 2016-17,Rabi       ,14,19,1.36
, 2017-18,Rabi       ,59,87,1.47
, 2018-19,Rabi       ,130,210,1.62
 33.GHAZIABAD, 1997-98,Rabi       ,579,752,1.30
, 1998-99,Rabi       ,851,872,1.02
, 2000-01,Rabi       ,351,362,1.03
, 2001-02,Rabi       ,736,890,1.21
, 2002-03,Rabi       ,540,664,1.23
, 2003-04,Rabi       ,769,1055,1.37
, 2008-09,Rabi       ,127,153,1.20
, 2009-10,Rabi       ,10,13,1.30
, 2011-12,Rabi       ,2,3,1.50
, 2013-14,Rabi       ,2,2,1.00
, 2014-15,Rabi       ,7,5,0.71
, 2015-16,Rabi       ,3,3,1.00
, 2016-17,Rabi       ,42,58,1.38
 34.GHAZIPUR, 1997-98,Rabi       ,5381,6259,1.16
, 1998-99,Rabi       ,4671,4891,1.05
, 2000-01,Rabi       ,5675,6730,1.19
, 2001-02,Rabi       ,5503,4463,0.81
, 2002-03,Rabi       ,5021,6226,1.24
, 2003-04,Rabi       ,4034,4470,1.11
, 2008-09,Rabi       ,4726,5411,1.14
, 2009-10,Rabi       ,4953,5592,1.13
, 2010-11,Rabi       ,3581,5916,1.65
, 2011-12,Rabi       ,3687,6460,1.75
, 2012-13,Rabi       ,3573,4548,1.27
, 2013-14,Rabi       ,3591,3350,0.93
, 2014-15,Rabi       ,3611,4257,1.18
, 2015-16,Rabi       ,2264,3165,1.40
, 2016-17,Rabi       ,3574,4139,1.16
, 2017-18,Rabi       ,3932,5705,1.45
, 2018-19,Rabi       ,2927,4376,1.50
 35.GONDA, 1997-98,Rabi       ,6551,8509,1.30
, 1998-99,Rabi       ,6095,6437,1.06
, 2000-01,Rabi       ,6292,6210,0.99
, 2001-02,Rabi       ,3723,3987,1.07
, 2002-03,Rabi       ,3763,2785,0.74
, 2003-04,Rabi       ,3868,5307,1.37
, 2008-09,Rabi       ,3672,4432,1.21
, 2009-10,Rabi       ,3834,4920,1.28
, 2010-11,Rabi       ,2916,3397,1.16
, 2011-12,Rabi       ,3159,4523,1.43
, 2012-13,Rabi       ,3155,4714,1.49
, 2013-14,Rabi       ,2637,2616,0.99
, 2014-15,Rabi       ,3278,2475,0.76
, 2015-16,Rabi       ,2568,2555,0.99
, 2016-17,Rabi       ,3349,4612,1.38
, 2017-18,Rabi       ,3290,4833,1.47
, 2018-19,Rabi       ,3261,5276,1.62
 36.GORAKHPUR, 1997-98,Rabi       ,3573,4641,1.30
, 1998-99,Rabi       ,3805,4018,1.06
, 2000-01,Rabi       ,3283,4550,1.39
, 2001-02,Rabi       ,3358,4060,1.21
, 2002-03,Rabi       ,2996,3682,1.23
, 2003-04,Rabi       ,3095,4246,1.37
, 2008-09,Rabi       ,2494,3010,1.21
, 2009-10,Rabi       ,2416,3100,1.28
, 2010-11,Rabi       ,2152,2507,1.16
, 2011-12,Rabi       ,2142,2318,1.08
, 2012-13,Rabi       ,2339,2431,1.04
, 2013-14,Rabi       ,1480,861,0.58
, 2014-15,Rabi       ,2123,1030,0.49
, 2015-16,Rabi       ,1845,1836,1.00
, 2016-17,Rabi       ,2233,3075,1.38
, 2017-18,Rabi       ,2118,3111,1.47
, 2018-19,Rabi       ,2388,3864,1.62
 37.HAMIRPUR, 1997-98,Rabi       ,29522,33212,1.12
, 1998-99,Rabi       ,38911,43152,1.11
, 2000-01,Rabi       ,19558,11441,0.58
, 2001-02,Rabi       ,19136,21145,1.10
, 2002-03,Rabi       ,21092,22147,1.05
, 2003-04,Rabi       ,25063,31429,1.25
, 2008-09,Rabi       ,17407,18643,1.07
, 2009-10,Rabi       ,14539,14655,1.01
, 2010-11,Rabi       ,12418,11511,0.93
, 2011-12,Rabi       ,9234,9788,1.06
, 2012-13,Rabi       ,10985,13237,1.21
, 2013-14,Rabi       ,11525,11525,1.00
, 2014-15,Rabi       ,20721,10153,0.49
, 2015-16,Rabi       ,18307,12925,0.71
, 2016-17,Rabi       ,12110,15464,1.28
, 2017-18,Rabi       ,8472,11090,1.31
, 2018-19,Rabi       ,8796,13018,1.48
 38.HAPUR, 2013-14,Rabi       ,101,100,0.99
, 2014-15,Rabi       ,16,12,0.75
, 2015-16,Rabi       ,36,36,1.00
, 2016-17,Rabi       ,60,82,1.37
, 2017-18,Rabi       ,31,46,1.48
, 2018-19,Rabi       ,95,154,1.62
 39.HARDOI, 1997-98,Rabi       ,1665,1857,1.12
, 1998-99,Rabi       ,1656,1749,1.06
, 2000-01,Rabi       ,1316,1615,1.23
, 2001-02,Rabi       ,1484,1742,1.17
, 2002-03,Rabi       ,1376,1448,1.05
, 2003-04,Rabi       ,1061,1039,0.98
, 2008-09,Rabi       ,737,890,1.21
, 2009-10,Rabi       ,676,868,1.28
, 2010-11,Rabi       ,1200,1430,1.19
, 2011-12,Rabi       ,1222,1322,1.08
, 2012-13,Rabi       ,1159,911,0.79
, 2013-14,Rabi       ,1057,1000,0.95
, 2014-15,Rabi       ,1338,1555,1.16
, 2015-16,Rabi       ,1120,1380,1.23
, 2016-17,Rabi       ,1120,1340,1.20
, 2017-18,Rabi       ,1666,2034,1.22
, 2018-19,Rabi       ,1264,1657,1.31
 40.HARIDWAR, 1997-98,Rabi       ,172,200,1.16
, 1998-99,Rabi       ,241,247,1.02
 41.HATHRAS, 1997-98,Rabi       ,1104,1766,1.60
, 1998-99,Rabi       ,1528,2090,1.37
, 2000-01,Rabi       ,932,1777,1.91
, 2001-02,Rabi       ,1097,1949,1.78
, 2002-03,Rabi       ,171,285,1.67
, 2003-04,Rabi       ,368,747,2.03
, 2008-09,Rabi       ,207,250,1.21
, 2009-10,Rabi       ,50,64,1.28
, 2010-11,Rabi       ,12,14,1.17
, 2011-12,Rabi       ,72,103,1.43
, 2012-13,Rabi       ,157,234,1.49
, 2013-14,Rabi       ,39,39,1.00
, 2014-15,Rabi       ,66,85,1.29
, 2015-16,Rabi       ,189,188,0.99
, 2016-17,Rabi       ,46,63,1.37
, 2017-18,Rabi       ,165,242,1.47
, 2018-19,Rabi       ,127,206,1.62
 42.JALAUN, 1997-98,Rabi       ,79603,66946,0.84
, 1998-99,Rabi       ,87465,73383,0.84
, 2000-01,Rabi       ,29277,28867,0.99
, 2001-02,Rabi       ,33537,60702,1.81
, 2002-03,Rabi       ,49803,94128,1.89
, 2003-04,Rabi       ,60315,121535,2.02
, 2008-09,Rabi       ,57936,72768,1.26
, 2009-10,Rabi       ,48905,73504,1.50
, 2010-11,Rabi       ,54379,67919,1.25
, 2011-12,Rabi       ,69134,127690,1.85
, 2012-13,Rabi       ,62909,115375,1.83
, 2013-14,Rabi       ,79474,123503,1.55
, 2014-15,Rabi       ,76325,70295,0.92
, 2015-16,Rabi       ,76330,95870,1.26
, 2016-17,Rabi       ,79357,139589,1.76
, 2017-18,Rabi       ,69595,123670,1.78
, 2018-19,Rabi       ,73368,148937,2.03
 43.JAUNPUR, 1997-98,Rabi       ,6508,7569,1.16
, 1998-99,Rabi       ,6845,7167,1.05
, 2000-01,Rabi       ,6952,8245,1.19
, 2001-02,Rabi       ,6933,5623,0.81
, 2002-03,Rabi       ,6757,8257,1.22
, 2003-04,Rabi       ,6530,7810,1.20
, 2008-09,Rabi       ,5737,6569,1.15
, 2009-10,Rabi       ,5065,5450,1.08
, 2010-11,Rabi       ,5970,9863,1.65
, 2011-12,Rabi       ,5331,7572,1.42
, 2012-13,Rabi       ,5207,6086,1.17
, 2013-14,Rabi       ,5274,4473,0.85
, 2014-15,Rabi       ,5839,5612,0.96
, 2015-16,Rabi       ,5568,4983,0.89
, 2016-17,Rabi       ,5631,10023,1.78
, 2017-18,Rabi       ,5446,9127,1.68
, 2018-19,Rabi       ,5751,7770,1.35
 44.JHANSI, 1997-98,Rabi       ,69042,75256,1.09
, 1998-99,Rabi       ,80261,75205,0.94
, 2000-01,Rabi       ,43272,40632,0.94
, 2001-02,Rabi       ,42348,66656,1.57
, 2002-03,Rabi       ,55967,95032,1.70
, 2003-04,Rabi       ,81950,124482,1.52
, 2008-09,Rabi       ,59329,89527,1.51
, 2009-10,Rabi       ,42125,59818,1.42
, 2010-11,Rabi       ,37066,40476,1.09
, 2011-12,Rabi       ,40963,63083,1.54
, 2012-13,Rabi       ,44782,78503,1.75
, 2013-14,Rabi       ,56429,37243,0.66
, 2014-15,Rabi       ,94681,62395,0.66
, 2015-16,Rabi       ,39255,43338,1.10
, 2016-17,Rabi       ,65943,92320,1.40
, 2017-18,Rabi       ,30394,37962,1.25
, 2018-19,Rabi       ,52184,90122,1.73
 45.KANNAUJ, 1997-98,Rabi       ,2459,3811,1.55
, 1998-99,Rabi       ,3212,5438,1.69
, 2000-01,Rabi       ,2196,3887,1.77
, 2001-02,Rabi       ,2489,4138,1.66
, 2002-03,Rabi       ,1852,3098,1.67
, 2003-04,Rabi       ,1709,3220,1.88
, 2008-09,Rabi       ,1045,1769,1.69
, 2009-10,Rabi       ,832,1156,1.39
, 2010-11,Rabi       ,994,1453,1.46
, 2011-12,Rabi       ,948,1455,1.53
, 2012-13,Rabi       ,913,1469,1.61
, 2013-14,Rabi       ,793,1387,1.75
, 2014-15,Rabi       ,641,352,0.55
, 2015-16,Rabi       ,344,455,1.32
, 2016-17,Rabi       ,634,994,1.57
, 2017-18,Rabi       ,789,1301,1.65
, 2018-19,Rabi       ,599,900,1.50
 46.KANPUR DEHAT, 1997-98,Rabi       ,8515,13888,1.63
, 1998-99,Rabi       ,8361,14155,1.69
, 2003-04,Rabi       ,3165,6406,2.02
, 2008-09,Rabi       ,2738,4737,1.73
, 2009-10,Rabi       ,2369,2608,1.10
, 2010-11,Rabi       ,2733,3709,1.36
, 2011-12,Rabi       ,2514,5292,2.11
, 2012-13,Rabi       ,2282,4062,1.78
, 2013-14,Rabi       ,2427,3684,1.52
, 2014-15,Rabi       ,2338,1286,0.55
, 2015-16,Rabi       ,1016,1343,1.32
, 2016-17,Rabi       ,2284,3581,1.57
, 2017-18,Rabi       ,2176,3588,1.65
, 2018-19,Rabi       ,2270,3411,1.50
 47.KANPUR NAGAR, 1997-98,Rabi       ,4293,6653,1.55
, 1998-99,Rabi       ,4305,7289,1.69
, 2000-01,Rabi       ,11018,19502,1.77
, 2001-02,Rabi       ,6831,10685,1.56
, 2002-03,Rabi       ,6050,9882,1.63
, 2003-04,Rabi       ,2195,3519,1.60
, 2008-09,Rabi       ,1854,3037,1.64
, 2009-10,Rabi       ,2424,4048,1.67
, 2010-11,Rabi       ,2361,3745,1.59
, 2011-12,Rabi       ,1607,2466,1.53
, 2012-13,Rabi       ,1638,2635,1.61
, 2013-14,Rabi       ,2569,5053,1.97
, 2014-15,Rabi       ,2269,1248,0.55
, 2015-16,Rabi       ,2572,3400,1.32
, 2016-17,Rabi       ,2446,3835,1.57
, 2017-18,Rabi       ,2505,4131,1.65
, 2018-19,Rabi       ,2952,4437,1.50
 48.KASGANJ, 2009-10,Rabi       ,2,3,1.50
, 2010-11,Rabi       ,110,128,1.16
, 2011-12,Rabi       ,26,37,1.42
, 2013-14,Rabi       ,1726,1712,0.99
, 2015-16,Rabi       ,2627,2614,1.00
, 2018-19,Rabi       ,6939,11227,1.62
 49.KAUSHAMBI, 1997-98,Rabi       ,2656,2639,0.99
, 1998-99,Rabi       ,2171,2375,1.09
, 2000-01,Rabi       ,1922,2110,1.10
, 2001-02,Rabi       ,1606,1672,1.04
, 2002-03,Rabi       ,1604,1562,0.97
, 2003-04,Rabi       ,1506,1629,1.08
, 2008-09,Rabi       ,1903,1566,0.82
, 2009-10,Rabi       ,1383,1132,0.82
, 2010-11,Rabi       ,1479,1336,0.90
, 2011-12,Rabi       ,1373,1617,1.18
, 2012-13,Rabi       ,1335,1429,1.07
, 2013-14,Rabi       ,1020,1081,1.06
, 2014-15,Rabi       ,1793,1311,0.73
, 2015-16,Rabi       ,1156,1103,0.95
, 2016-17,Rabi       ,1347,1596,1.18
, 2017-18,Rabi       ,1306,1958,1.50
, 2018-19,Rabi       ,1127,1410,1.25
 50.KHERI, 1997-98,Rabi       ,870,970,1.11
, 1998-99,Rabi       ,926,978,1.06
, 2000-01,Rabi       ,815,814,1.00
, 2001-02,Rabi       ,1064,1249,1.17
, 2002-03,Rabi       ,816,858,1.05
, 2003-04,Rabi       ,742,726,0.98
, 2008-09,Rabi       ,503,607,1.21
, 2009-10,Rabi       ,665,853,1.28
, 2010-11,Rabi       ,591,705,1.19
, 2011-12,Rabi       ,595,644,1.08
, 2012-13,Rabi       ,505,397,0.79
, 2013-14,Rabi       ,586,554,0.95
, 2014-15,Rabi       ,429,499,1.16
, 2015-16,Rabi       ,625,770,1.23
, 2016-17,Rabi       ,418,500,1.20
, 2017-18,Rabi       ,432,527,1.22
, 2018-19,Rabi       ,1023,1341,1.31
 51.KUSHI NAGAR, 1997-98,Rabi       ,925,1202,1.30
, 1998-99,Rabi       ,942,995,1.06
, 2000-01,Rabi       ,792,1098,1.39
, 2001-02,Rabi       ,683,826,1.21
, 2002-03,Rabi       ,603,741,1.23
, 2003-04,Rabi       ,675,926,1.37
, 2008-09,Rabi       ,922,1113,1.21
, 2009-10,Rabi       ,345,443,1.28
, 2010-11,Rabi       ,401,467,1.16
, 2011-12,Rabi       ,619,670,1.08
, 2012-13,Rabi       ,534,555,1.04
, 2013-14,Rabi       ,552,321,0.58
, 2014-15,Rabi       ,485,235,0.48
, 2015-16,Rabi       ,526,523,0.99
, 2016-17,Rabi       ,511,704,1.38
, 2017-18,Rabi       ,556,817,1.47
, 2018-19,Rabi       ,241,390,1.62
 52.LALITPUR, 1997-98,Rabi       ,21475,25899,1.21
, 1998-99,Rabi       ,35488,27113,0.76
, 2000-01,Rabi       ,29299,26486,0.90
, 2001-02,Rabi       ,33387,28145,0.84
, 2002-03,Rabi       ,35460,27730,0.78
, 2003-04,Rabi       ,45721,56374,1.23
, 2008-09,Rabi       ,70733,75260,1.06
, 2009-10,Rabi       ,65849,92254,1.40
, 2010-11,Rabi       ,60377,72151,1.20
, 2011-12,Rabi       ,64074,86372,1.35
, 2012-13,Rabi       ,54718,94662,1.73
, 2013-14,Rabi       ,63268,61750,0.98
, 2014-15,Rabi       ,68573,57190,0.83
, 2015-16,Rabi       ,36396,29736,0.82
, 2016-17,Rabi       ,69626,107572,1.54
, 2017-18,Rabi       ,48627,87577,1.80
, 2018-19,Rabi       ,51082,82038,1.61
 53.LUCKNOW, 1997-98,Rabi       ,2592,2890,1.11
, 1998-99,Rabi       ,2885,3047,1.06
, 2000-01,Rabi       ,3144,3141,1.00
, 2001-02,Rabi       ,2855,3352,1.17
, 2002-03,Rabi       ,2786,2931,1.05
, 2003-04,Rabi       ,2491,2573,1.03
, 2008-09,Rabi       ,1105,1334,1.21
, 2009-10,Rabi       ,947,1215,1.28
, 2010-11,Rabi       ,709,845,1.19
, 2011-12,Rabi       ,820,887,1.08
, 2012-13,Rabi       ,821,645,0.79
, 2013-14,Rabi       ,783,741,0.95
, 2014-15,Rabi       ,815,947,1.16
, 2015-16,Rabi       ,566,697,1.23
, 2016-17,Rabi       ,740,885,1.20
, 2017-18,Rabi       ,659,805,1.22
, 2018-19,Rabi       ,744,975,1.31
 54.MAHARAJGANJ, 1997-98,Rabi       ,1679,2181,1.30
, 1998-99,Rabi       ,1710,1806,1.06
, 2000-01,Rabi       ,1620,2245,1.39
, 2001-02,Rabi       ,1519,1836,1.21
, 2002-03,Rabi       ,1442,1772,1.23
, 2003-04,Rabi       ,1347,1848,1.37
, 2008-09,Rabi       ,1003,1211,1.21
, 2009-10,Rabi       ,1295,1662,1.28
, 2010-11,Rabi       ,1039,1211,1.17
, 2011-12,Rabi       ,1218,1318,1.08
, 2012-13,Rabi       ,1192,1238,1.04
, 2013-14,Rabi       ,1180,687,0.58
, 2014-15,Rabi       ,1042,505,0.48
, 2015-16,Rabi       ,782,778,0.99
, 2016-17,Rabi       ,1174,1616,1.38
, 2017-18,Rabi       ,1233,1811,1.47
, 2018-19,Rabi       ,1063,1720,1.62
